2016,7,11,14,32
timestamp, trialNum, blockWidth, position_number, LeftTriggerProbability, rightORwrong, Rewardposition, forageDistance, collectionDistance, totalDistance, optimalTotalDistance, Totaldifference, score
867289.0,404,50,2,0.75,0,1,1074,1022,2097,1445,651,19285
869070.0,405,50,2,0.75,1,1,798,1213,2011,1445,566,19357
871132.0,406,50,2,0.75,1,1,1203,1057,2260,1445,815,19421
872670.0,407,50,2,0.75,1,1,901,931,1833,1445,387,19500
875229.0,408,50,2,0.75,0,2,1710,926,2636,830,1806,19500
877129.0,409,50,2,0.75,1,1,760,1118,1879,1445,433,19576
878548.0,410,50,2,0.75,1,1,802,1003,1805,1445,360,19656
879868.0,411,50,2,0.75,1,1,896,1016,1912,1445,466,19732
881628.0,412,50,2,0.75,1,1,783,950,1733,1445,288,19815
885369.0,413,50,2,0.75,0,2,1673,883,2556,830,1726,19815
886571.0,414,50,2,0.75,1,1,769,988,1758,1445,312,19898
888932.0,415,50,2,0.75,0,1,1952,871,2823,1445,1378,19898
891189.0,416,50,2,0.75,0,2,2229,658,2888,830,2058,19898
892711.0,417,50,2,0.75,1,1,794,1115,1910,1445,464,19973
894530.0,418,50,2,0.75,1,1,764,1194,1958,1445,513,20047
896112.0,419,50,2,0.75,1,1,778,972,1750,1445,305,20130
897691.0,420,50,2,0.75,1,1,754,881,1635,1445,190,20218
898990.0,421,50,2,0.75,1,1,785,890,1676,1445,230,20304
900673.0,422,50,2,0.75,1,1,784,1089,1874,1445,428,20381
903093.0,423,50,2,0.75,0,2,1740,595,2335,830,1505,20381
905777.0,424,50,2,0.75,1,1,896,1060,1956,1445,511,20455
906897.0,425,50,2,0.75,1,1,766,948,1715,1445,269,20540
908937.0,426,50,2,0.75,1,1,836,938,1775,1445,329,20621
910637.0,427,50,2,0.75,1,1,764,1203,1968,1445,523,20694
912357.0,428,50,2,0.75,1,1,884,1031,1916,1445,470,20770
913838.0,429,50,2,0.75,1,1,853,1071,1924,1445,478,20845
915317.0,430,50,2,0.75,1,1,746,967,1714,1445,268,20929
916739.0,431,50,2,0.75,1,1,748,764,1512,1445,67,21025
918778.0,432,50,2,0.75,0,2,1654,592,2246,830,1416,21025
920819.0,433,50,2,0.75,1,1,798,1255,2054,1445,608,21095
923259.0,434,50,2,0.75,0,2,1721,815,2536,830,1706,21095
925758.0,435,50,2,0.75,0,2,1721,818,2539,830,1709,21095
927719.0,436,50,2,0.75,1,1,821,1530,2352,1445,906,21157
929899.0,437,50,2,0.75,0,2,2071,874,2946,830,2116,21157
931602.0,438,50,2,0.75,1,1,802,1363,2166,1445,720,21223
933300.0,439,50,2,0.75,1,1,798,1155,1954,1445,509,21297
934822.0,440,50,2,0.75,1,1,750,1016,1767,1445,322,21379
937045.0,441,50,2,0.75,0,2,2069,926,2996,830,2166,21379
938966.0,442,50,2,0.75,1,1,782,1133,1916,1445,471,21455
940563.0,443,50,2,0.75,1,1,900,839,1739,1445,294,21538
941944.0,444,50,2,0.75,1,1,807,1050,1857,1445,411,21615
943164.0,445,50,2,0.75,1,1,763,928,1692,1445,246,21701
944444.0,446,50,2,0.75,1,1,826,933,1759,1445,313,21783
945684.0,447,50,2,0.75,1,1,769,917,1686,1445,240,21869
947703.0,448,50,2,0.75,1,1,811,941,1753,1445,307,21951
949326.0,449,50,2,0.75,1,1,770,1368,2138,1445,693,22019
951445.0,450,50,2,0.75,0,2,1629,755,2385,830,1555,22019
952725.0,451,50,2,0.9,1,1,760,1104,1865,1445,419,22096
956604.0,452,50,2,0.9,0,2,3080,1770,4851,830,4021,22096
958546.0,453,50,2,0.9,1,1,758,1251,2010,1445,564,22168
960346.0,454,50,2,0.9,1,1,764,1088,1852,1445,407,22246
962865.0,455,50,2,0.9,1,1,760,1247,2008,1445,563,22318
964518.0,456,50,2,0.9,1,1,767,854,1622,1445,177,22407
965999.0,457,50,2,0.9,1,1,820,1137,1958,1445,512,22481
967916.0,458,50,2,0.9,1,1,795,909,1704,1445,259,22566
969177.0,459,50,2,0.9,1,1,754,892,1647,1445,202,22654
971519.0,460,50,2,0.9,0,2,1527,635,2162,830,1332,22654
972918.0,461,50,2,0.9,1,1,780,963,1743,1445,298,22737
974677.0,462,50,2,0.9,0,2,1500,604,2104,830,1274,22737
976741.0,463,50,2,0.9,1,1,874,970,1844,1445,399,22815
977998.0,464,50,2,0.9,1,1,859,998,1857,1445,411,22893
979820.0,465,50,2,0.9,1,1,752,1001,1753,1445,308,22975
981758.0,466,50,2,0.9,1,1,1574,944,2518,1445,1073,23033
983498.0,467,50,2,0.9,1,1,765,982,1747,1445,301,23115
985058.0,468,50,2,0.9,1,1,763,1014,1777,1445,331,23197
986540.0,469,50,2,0.9,1,1,789,917,1706,1445,261,23281
987981.0,470,50,2,0.9,1,1,756,918,1675,1445,230,23368
990261.0,471,50,2,0.9,1,1,762,911,1674,1445,228,23454
993121.0,472,50,2,0.9,1,1,792,1818,2611,1445,1166,23509
994872.0,473,50,2,0.9,1,1,821,931,1752,1445,306,23592
996252.0,474,50,2,0.9,1,1,740,897,1638,1445,192,23680
997631.0,475,50,2,0.9,1,1,810,898,1708,1445,263,23765
999211.0,476,50,2,0.9,1,1,771,1105,1876,1445,431,23842
1000472.0,477,50,2,0.9,1,1,789,1171,1960,1445,515,23915
1001953.0,478,50,2,0.9,1,1,785,942,1727,1445,282,23999
1003693.0,479,50,2,0.9,1,1,752,897,1650,1445,204,24087
1005231.0,480,50,2,0.9,1,1,746,980,1726,1445,281,24170
1006991.0,481,50,2,0.9,1,1,733,837,1570,1445,125,24262
1008612.0,482,50,2,0.9,1,1,828,968,1797,1445,351,24343
1010734.0,483,50,2,0.9,1,1,754,1482,2237,1445,791,24407
1012412.0,484,50,2,0.9,1,1,833,1052,1886,1445,440,24484
1014053.0,485,50,2,0.9,1,1,831,894,1726,1445,280,24568
1015472.0,486,50,2,0.9,1,1,761,1072,1834,1445,388,24647
1016833.0,487,50,2,0.9,1,1,751,908,1659,1445,213,24734
1018092.0,488,50,2,0.9,1,1,752,921,1673,1445,227,24820
1019412.0,489,50,2,0.9,1,1,767,902,1670,1445,224,24907
1020872.0,490,50,2,0.9,1,1,782,1097,1880,1445,434,24983
1024052.0,491,50,2,0.9,1,1,773,1697,2470,1445,1025,25042
1025595.0,492,50,2,0.9,1,1,989,870,1860,1445,414,25120
1027638.0,493,50,2,0.9,1,1,843,782,1626,1445,180,25209
1028636.0,494,50,2,0.9,1,1,864,955,1820,1445,374,25288
1031277.0,495,50,2,0.9,1,1,1108,1137,2245,1445,800,25352
1033716.0,496,50,2,0.9,1,1,754,1017,1772,1445,326,25434
1036617.0,497,50,2,0.9,0,2,1811,779,2591,830,1761,25434
1040617.0,498,50,2,0.9,0,1,3622,1241,4864,1445,3419,25434
1042356.0,499,50,2,0.9,1,1,793,1129,1923,1445,477,25509
1043657.0,500,50,2,0.9,1,1,769,1022,1791,1445,345,25590
