2016,7,12,10,54
timestamp, trialcnt, block, diameter, mousex, mousey
1064757.0,67,2,390,60,348,713
1064774.0,67,2,390,60,348,713
1064790.0,67,2,390,60,348,713
1064805.0,67,2,390,60,348,713
1064823.0,67,2,390,60,348,713
1064840.0,67,2,390,60,348,713
1064857.0,67,2,390,60,348,713
1064874.0,67,2,390,60,348,713
1064888.0,67,2,390,60,348,713
1064907.0,67,2,390,60,348,713
1064924.0,67,2,390,60,348,713
1064939.0,67,2,390,60,348,713
1064956.0,67,2,390,60,348,713
1064972.0,67,2,390,60,348,713
1064990.0,67,2,390,60,348,713
1065007.0,67,2,390,60,348,713
1065022.0,67,2,390,60,348,713
1065039.0,67,2,390,60,348,713
1065057.0,67,2,390,60,348,713
1065072.0,67,2,390,60,348,713
1065090.0,67,2,390,60,348,713
1065107.0,67,2,390,60,348,713
1065122.0,67,2,390,60,348,713
1065138.0,67,2,390,60,348,713
1065158.0,67,2,390,60,348,713
1065172.0,67,2,390,60,348,713
1065188.0,67,2,390,60,348,713
1065206.0,67,2,390,60,348,713
1065223.0,67,2,390,60,348,713
1065241.0,67,2,390,60,348,713
1065257.0,67,2,390,60,348,713
1065272.0,67,2,390,60,348,713
1065291.0,67,2,390,60,348,713
1065305.0,67,2,390,60,348,713
1065322.0,67,2,390,60,348,713
1065339.0,67,2,390,60,348,713
1065357.0,67,2,390,60,348,713
1065373.0,67,2,390,60,348,713
1065389.0,67,2,390,60,348,713
1065408.0,67,2,390,60,348,713
1065423.0,67,2,390,60,348,713
1065438.0,67,2,390,60,348,713
1065455.0,67,2,390,60,348,713
1065473.0,67,2,390,60,348,713
1065490.0,67,2,390,60,348,713
1065507.0,67,2,390,60,348,713
1065523.0,67,2,390,60,348,713
1065539.0,67,2,390,60,348,713
1065557.0,67,2,390,60,348,713
1065574.0,67,2,390,60,348,713
1065589.0,67,2,390,60,348,713
1065606.0,67,2,390,60,348,713
1065623.0,67,2,390,60,348,713
1065638.0,67,2,390,60,348,713
1065658.0,67,2,390,60,348,713
1065673.0,67,2,390,60,348,713
1065689.0,67,2,390,60,348,713
1065705.0,67,2,390,60,348,713
1065723.0,67,2,390,60,348,713
1065740.0,67,2,390,60,348,713
1065756.0,67,2,390,60,348,713
1065773.0,67,2,390,60,348,713
1065788.0,67,2,390,60,348,713
1065808.0,67,2,390,60,348,713
1065824.0,67,2,390,60,348,713
1065838.0,67,2,390,60,348,713
1065857.0,67,2,390,60,348,713
1065873.0,67,2,390,60,348,713
1065890.0,67,2,390,60,348,713
1065908.0,67,2,390,60,348,713
1065923.0,67,2,390,60,348,713
1065938.0,67,2,390,60,348,713
1065956.0,67,2,390,60,348,713
1065972.0,67,2,390,60,348,713
1065989.0,67,2,390,60,348,713
1066008.0,67,2,390,60,348,713
1066022.0,67,2,390,60,348,713
1066041.0,67,2,390,60,348,713
1066056.0,67,2,390,60,348,713
1066074.0,67,2,390,60,348,713
1066088.0,67,2,390,60,348,713
1066106.0,67,2,390,60,348,713
1066123.0,67,2,390,60,348,713
1066140.0,67,2,390,60,348,713
1066157.0,67,2,390,60,348,713
1066172.0,67,2,390,60,348,713
1066191.0,67,2,390,60,348,713
1066207.0,67,2,390,60,348,713
1066222.0,67,2,390,60,348,713
1066239.0,67,2,390,60,348,713
1066257.0,67,2,390,60,348,713
1066274.0,67,2,390,60,348,713
1066291.0,67,2,390,60,348,713
1066306.0,67,2,390,60,348,713
1066324.0,67,2,390,60,348,713
1066341.0,67,2,390,60,348,713
1066356.0,67,2,390,60,348,713
1066373.0,67,2,390,60,348,713
1066390.0,67,2,390,60,348,713
1066407.0,67,2,390,60,348,713
1066423.0,67,2,390,60,348,713
1066441.0,67,2,390,60,348,713
1066455.0,67,2,390,60,348,713
1066473.0,67,2,390,60,348,713
1066490.0,67,2,390,60,348,713
1066506.0,67,2,390,60,348,713
1066524.0,67,2,390,60,348,713
1066540.0,67,2,390,60,348,713
1066557.0,67,2,390,60,348,713
1066574.0,67,2,390,60,348,713
1066590.0,67,2,390,60,348,713
1066605.0,67,2,390,60,348,713
1066622.0,67,2,390,60,348,713
1066640.0,67,2,390,60,348,713
1066657.0,67,2,390,60,348,713
1066672.0,67,2,390,60,348,713
1066689.0,67,2,390,60,348,713
1066707.0,67,2,390,60,348,713
1066724.0,67,2,390,60,348,713
1066741.0,67,2,390,60,348,713
1066756.0,67,2,390,60,348,713
1066773.0,67,2,390,60,348,713
1066791.0,67,2,390,60,348,713
1066807.0,67,2,390,60,348,713
1066824.0,67,2,390,60,348,713
1066840.0,67,2,390,60,348,713
1066855.0,67,2,390,60,348,713
1066874.0,67,2,390,60,348,713
1066889.0,67,2,390,60,348,713
1066907.0,67,2,390,60,348,713
1066924.0,67,2,390,60,348,713
1066940.0,67,2,390,60,348,713
1066956.0,67,2,390,60,348,713
1066973.0,67,2,390,60,348,713
1066991.0,67,2,390,60,348,713
1067005.0,67,2,390,60,348,713
1067023.0,67,2,390,60,348,713
1067040.0,67,2,390,60,348,713
1067057.0,67,2,390,60,348,713
1067073.0,67,2,390,60,348,713
1067089.0,67,2,390,60,348,713
1067106.0,67,2,390,60,348,713
1067124.0,67,2,390,60,348,713
1067139.0,67,2,390,60,348,713
1067156.0,67,2,390,60,348,713
1067174.0,67,2,390,60,348,713
1067191.0,67,2,390,60,348,713
1067207.0,67,2,390,60,348,713
1067222.0,67,2,390,60,348,713
1067239.0,67,2,390,60,348,713
1067258.0,67,2,390,60,348,713
1067272.0,67,2,390,60,348,713
1067290.0,67,2,390,60,348,713
1067307.0,67,2,390,60,348,713
1067324.0,67,2,390,60,348,713
1067341.0,67,2,390,60,348,713
1067356.0,67,2,390,60,348,713
1067374.0,67,2,390,60,348,713
1067389.0,67,2,390,60,348,713
1067406.0,67,2,390,60,348,713
1067423.0,67,2,390,60,348,713
1067440.0,67,2,390,60,348,713
1067457.0,67,2,390,60,348,713
1067474.0,67,2,390,60,348,713
1067491.0,67,2,390,60,348,713
1067505.0,67,2,390,60,348,713
1067522.0,67,2,390,60,348,713
1067540.0,67,2,390,60,348,713
1067555.0,67,2,390,60,348,713
1067574.0,67,2,390,60,348,713
1067591.0,67,2,390,60,348,713
1067606.0,67,2,390,60,348,713
1067625.0,67,2,390,60,348,713
1067639.0,67,2,390,60,348,713
1067656.0,67,2,390,60,348,713
1067673.0,67,2,390,60,348,713
1067690.0,67,2,390,60,348,713
1067706.0,67,2,390,60,348,713
1067725.0,67,2,390,60,348,713
1067738.0,67,2,390,60,348,713
1067758.0,67,2,390,60,348,713
1067772.0,67,2,390,60,348,713
1067791.0,67,2,390,60,348,713
1067807.0,67,2,390,60,348,713
1067824.0,67,2,390,60,348,713
1067839.0,67,2,390,60,348,713
1067857.0,67,2,390,60,348,713
1067874.0,67,2,390,60,348,713
1067890.0,67,2,390,60,348,713
1067907.0,67,2,390,60,348,713
1067923.0,67,2,390,60,348,713
1067940.0,67,2,390,60,348,713
1067957.0,67,2,390,60,348,713
1067974.0,67,2,390,60,348,713
1067991.0,67,2,390,60,348,713
1068005.0,67,2,390,60,348,713
1068025.0,67,2,390,60,348,713
1068039.0,67,2,390,60,348,713
1068056.0,67,2,390,60,348,713
1068073.0,67,2,390,60,348,713
1068089.0,67,2,390,60,348,713
1068107.0,67,2,390,60,348,713
1068124.0,67,2,390,60,348,713
1068138.0,67,2,390,60,348,713
1068155.0,67,2,390,60,348,713
1068172.0,67,2,390,60,348,713
1068190.0,67,2,390,60,348,713
1068207.0,67,2,390,60,348,713
1068223.0,67,2,390,60,348,713
1068240.0,67,2,390,60,348,713
1068257.0,67,2,390,60,348,713
1068272.0,67,2,390,60,348,713
1068288.0,67,2,390,60,348,713
1068306.0,67,2,390,60,348,713
1068323.0,67,2,390,60,348,713
1068340.0,67,2,390,60,348,713
1068358.0,67,2,390,60,348,713
1068373.0,67,2,390,60,348,713
1068389.0,67,2,390,60,348,713
1068406.0,67,2,390,60,348,713
1068422.0,67,2,390,60,348,713
1068439.0,67,2,390,60,348,713
1068457.0,67,2,390,60,348,713
1068474.0,67,2,390,60,348,713
1068489.0,67,2,390,60,348,713
1068507.0,67,2,390,60,348,713
1068522.0,67,2,390,60,348,713
1068539.0,67,2,390,60,348,713
1068555.0,67,2,390,60,348,713
1068573.0,67,2,390,60,348,713
1068590.0,67,2,390,60,348,713
1068606.0,67,2,390,60,348,713
1068624.0,67,2,390,60,348,713
1068641.0,67,2,390,60,348,713
1068656.0,67,2,390,60,348,713
1068672.0,67,2,390,60,348,713
1068689.0,67,2,390,60,348,713
1068706.0,67,2,390,60,348,713
1068724.0,67,2,390,60,348,713
1068739.0,67,2,390,60,348,713
1068756.0,67,2,390,60,348,713
1068773.0,67,2,390,60,348,713
1068791.0,67,2,390,60,348,713
1068805.0,67,2,390,60,348,713
1068823.0,67,2,390,60,348,713
1068840.0,67,2,390,60,348,713
1068857.0,67,2,390,60,348,713
1068873.0,67,2,390,60,348,713
1068891.0,67,2,390,60,348,713
1068906.0,67,2,390,60,348,713
1068924.0,67,2,390,60,348,713
1068940.0,67,2,390,60,348,713
1068956.0,67,2,390,60,348,713
1068973.0,67,2,390,60,348,713
1068991.0,67,2,390,60,348,713
1069007.0,67,2,390,60,348,713
1069024.0,67,2,390,60,348,713
1069040.0,67,2,390,60,348,713
1069057.0,67,2,390,60,348,713
1069074.0,67,2,390,60,348,713
1069089.0,67,2,390,60,348,713
1069107.0,67,2,390,60,348,713
1069124.0,67,2,390,60,348,713
1069140.0,67,2,390,60,348,713
1069156.0,67,2,390,60,348,713
1069174.0,67,2,390,60,348,713
1069189.0,67,2,390,60,348,713
1069206.0,67,2,390,60,348,713
1069223.0,67,2,390,60,348,713
1069240.0,67,2,390,60,348,713
1069256.0,67,2,390,60,348,713
1069275.0,67,2,390,60,348,713
1069289.0,67,2,390,60,348,713
1069307.0,67,2,390,60,348,713
1069322.0,67,2,390,60,348,713
1069339.0,67,2,390,60,348,713
1069356.0,67,2,390,60,348,713
1069374.0,67,2,390,60,348,713
1069390.0,67,2,390,60,348,713
1069405.0,67,2,390,60,348,713
1069425.0,67,2,390,60,348,713
1069439.0,67,2,390,60,348,713
1069457.0,67,2,390,60,348,713
1069473.0,67,2,390,60,348,713
1069490.0,67,2,390,60,348,713
1069507.0,67,2,390,60,348,713
1069522.0,67,2,390,60,348,713
1069540.0,67,2,390,60,348,713
1069556.0,67,2,390,60,348,713
1069572.0,67,2,390,60,348,713
1069591.0,67,2,390,60,348,713
1069606.0,67,2,390,60,348,713
1069624.0,67,2,390,60,348,713
1069641.0,67,2,390,60,348,713
1069658.0,67,2,390,60,348,713
1069673.0,67,2,390,60,348,713
1069691.0,67,2,390,60,348,713
1069706.0,67,2,390,60,348,713
1069723.0,67,2,390,60,348,713
1069740.0,67,2,390,60,348,713
1069757.0,67,2,390,60,348,713
1069773.0,67,2,390,60,348,713
1069789.0,67,2,390,60,348,713
1069806.0,67,2,390,60,348,713
1069823.0,67,2,390,60,348,713
1069839.0,67,2,390,60,348,713
1069856.0,67,2,390,60,348,713
1069873.0,67,2,390,60,348,713
1069889.0,67,2,390,60,348,713
1069908.0,67,2,390,60,348,713
1069922.0,67,2,390,60,348,713
1069939.0,67,2,390,60,348,713
1069956.0,67,2,390,60,348,713
1069973.0,67,2,390,60,348,713
1069989.0,67,2,390,60,348,713
1070007.0,67,2,390,60,348,713
1070023.0,67,2,390,60,348,713
1070040.0,67,2,390,60,348,713
1070056.0,67,2,390,60,348,713
1070072.0,67,2,390,60,348,713
1070089.0,67,2,390,60,348,713
1070106.0,67,2,390,60,348,713
1070123.0,67,2,390,60,348,713
1070139.0,67,2,390,60,348,713
1070157.0,67,2,390,60,348,713
1070173.0,67,2,390,60,348,713
1070190.0,67,2,390,60,348,713
1070206.0,67,2,390,60,348,713
1070222.0,67,2,390,60,348,713
1070239.0,67,2,390,60,348,713
1070256.0,67,2,390,60,348,713
1070274.0,67,2,390,60,348,713
1070290.0,67,2,390,60,348,713
1070307.0,67,2,390,60,348,713
1070324.0,67,2,390,60,348,713
1070339.0,67,2,390,60,348,713
1070356.0,67,2,390,60,348,713
1070372.0,67,2,390,60,348,713
1070390.0,67,2,390,60,348,713
1070407.0,67,2,390,60,348,713
1070423.0,67,2,390,60,348,713
1070438.0,67,2,390,60,348,713
1070457.0,67,2,390,60,348,713
1070474.0,67,2,390,60,348,713
1070490.0,67,2,390,60,348,713
1070506.0,67,2,390,60,348,713
1070523.0,67,2,390,60,348,713
1070541.0,67,2,390,60,348,713
1070556.0,67,2,390,60,348,713
1070572.0,67,2,390,60,348,713
1070589.0,67,2,390,60,348,713
1070606.0,67,2,390,60,348,713
1070623.0,67,2,390,60,348,713
1070641.0,67,2,390,60,348,713
1070657.0,67,2,390,60,348,713
1070674.0,67,2,390,60,348,713
1070690.0,67,2,390,60,348,713
1070706.0,67,2,390,60,348,713
1070724.0,67,2,390,60,348,713
1070740.0,67,2,390,60,348,713
1070755.0,67,2,390,60,348,713
1070773.0,67,2,390,60,348,713
1070790.0,67,2,390,60,348,713
1070808.0,67,2,390,60,348,713
1070824.0,67,2,390,60,348,713
1070840.0,67,2,390,60,348,713
1070857.0,67,2,390,60,348,713
1070874.0,67,2,390,60,348,713
1070890.0,67,2,390,60,348,713
1070907.0,67,2,390,60,348,713
1070924.0,67,2,390,60,348,713
1070940.0,67,2,390,60,348,713
1070957.0,67,2,390,60,348,713
1070974.0,67,2,390,60,348,713
1070991.0,67,2,390,60,348,713
1071005.0,67,2,390,60,348,713
1071023.0,67,2,390,60,348,713
1071040.0,67,2,390,60,348,713
1071057.0,67,2,390,60,348,713
1071072.0,67,2,390,60,348,713
1071091.0,67,2,390,60,348,713
1071107.0,67,2,390,60,348,713
1071124.0,67,2,390,60,348,713
1071141.0,67,2,390,60,348,713
1071156.0,67,2,390,60,348,713
1071174.0,67,2,390,60,348,713
1071208.0,67,2,390,60,348,713
1071226.0,67,2,390,60,348,713
1071243.0,67,2,390,60,348,713
1071261.0,67,2,390,60,348,713
1071275.0,67,2,390,60,348,713
1071292.0,67,2,390,60,348,713
1071309.0,67,2,390,60,348,713
1071326.0,67,2,390,60,348,713
1071342.0,67,2,390,60,348,713
1071359.0,67,2,390,60,348,713
1071377.0,67,2,390,60,348,713
1071392.0,67,2,390,60,348,713
1071409.0,67,2,390,60,348,713
1071426.0,67,2,390,60,348,713
1071442.0,67,2,390,60,348,713
1071458.0,67,2,390,60,348,713
1071476.0,67,2,390,60,348,713
1071493.0,67,2,390,60,348,713
1071509.0,67,2,390,60,348,713
1071525.0,67,2,390,60,348,713
1071542.0,67,2,390,60,348,713
1071559.0,67,2,390,60,348,713
1071575.0,67,2,390,60,348,713
1071593.0,67,2,390,60,348,713
1071609.0,67,2,390,60,348,713
1071626.0,67,2,390,60,348,713
1071644.0,67,2,390,60,348,713
1071659.0,67,2,390,60,348,713
1071676.0,67,2,390,60,348,713
1071692.0,67,2,390,60,348,713
1071709.0,67,2,390,60,348,713
1071726.0,67,2,390,60,348,713
1071742.0,67,2,390,60,348,713
1071760.0,67,2,390,60,348,713
1071776.0,67,2,390,60,348,713
1071793.0,67,2,390,60,348,713
1071809.0,67,2,390,60,348,713
1071827.0,67,2,390,60,348,713
1071843.0,67,2,390,60,348,713
1071860.0,67,2,390,60,348,713
1071876.0,67,2,390,60,348,713
1071893.0,67,2,390,60,348,713
1071910.0,67,2,390,60,348,713
1071926.0,67,2,390,60,348,713
1071944.0,67,2,390,60,348,713
1071959.0,67,2,390,60,348,713
1071976.0,67,2,390,60,348,713
1071992.0,67,2,390,60,348,713
1072010.0,67,2,390,60,348,713
1072027.0,67,2,390,60,348,713
1072043.0,67,2,390,60,348,713
1072060.0,67,2,390,60,348,713
1072077.0,67,2,390,60,348,713
1072093.0,67,2,390,60,348,713
1072110.0,67,2,390,60,348,713
1072126.0,67,2,390,60,348,713
1072143.0,67,2,390,60,348,713
1072160.0,67,2,390,60,348,713
1072176.0,67,2,390,60,348,713
1072193.0,67,2,390,60,348,713
1072209.0,67,2,390,60,348,713
1072227.0,67,2,390,60,348,713
1072242.0,67,2,390,60,348,713
1072259.0,67,2,390,60,348,713
1072276.0,67,2,390,60,348,713
1072293.0,67,2,390,60,348,713
1072310.0,67,2,390,60,348,713
1072337.0,67,2,390,60,348,713
1072357.0,67,2,390,60,348,713
1072372.0,67,2,390,60,348,713
1072390.0,67,2,390,60,348,713
1072404.0,67,2,390,60,348,713
1072422.0,67,2,390,60,348,713
1072439.0,67,2,390,60,348,713
1072455.0,67,2,390,60,348,713
1072472.0,67,2,390,60,348,713
1072489.0,67,2,390,60,348,713
1072505.0,67,2,390,60,348,713
1072520.0,67,2,390,60,348,713
1072538.0,67,2,390,60,348,713
1072555.0,67,2,390,60,348,713
1072573.0,67,2,390,60,348,713
1072589.0,67,2,390,60,348,713
1072606.0,67,2,390,60,348,713
1072622.0,67,2,390,60,348,713
1072640.0,67,2,390,60,348,713
1072654.0,67,2,390,60,348,713
1072671.0,67,2,390,60,348,713
1072689.0,67,2,390,60,348,713
1072706.0,67,2,390,60,348,713
1072723.0,67,2,390,60,348,713
1072738.0,67,2,390,60,348,713
1072754.0,67,2,390,60,348,713
1072772.0,67,2,390,60,348,713
1072788.0,67,2,390,60,348,713
1072805.0,67,2,390,60,348,713
1072822.0,67,2,390,60,348,713
1072840.0,67,2,390,60,348,713
1072854.0,67,2,390,60,348,713
1072874.0,67,2,390,60,348,713
1072889.0,67,2,390,60,348,713
1072906.0,67,2,390,60,348,713
1072921.0,67,2,390,60,348,713
1072938.0,67,2,390,60,348,713
1072956.0,67,2,390,60,348,713
1072973.0,67,2,390,60,348,713
1072989.0,67,2,390,60,348,713
1073006.0,67,2,390,60,348,713
1073023.0,67,2,390,60,348,713
1073039.0,67,2,390,60,348,713
1073054.0,67,2,390,60,348,713
1073072.0,67,2,390,60,348,713
1073089.0,67,2,390,60,348,713
1073105.0,67,2,390,60,348,713
1073123.0,67,2,390,60,348,713
1073139.0,67,2,390,60,348,713
1073156.0,67,2,390,60,348,713
1073171.0,67,2,390,60,348,713
1073188.0,67,2,390,60,348,713
1073205.0,67,2,390,60,348,713
1073223.0,67,2,390,60,348,713
1073239.0,67,2,390,60,348,713
1073257.0,67,2,390,60,348,713
1073271.0,67,2,390,60,348,713
1073288.0,67,2,390,60,348,713
1073304.0,67,2,390,60,348,713
1073321.0,67,2,390,60,348,713
1073339.0,67,2,390,60,348,713
1073355.0,67,2,390,60,348,713
1073370.0,67,2,390,60,348,713
1073390.0,67,2,390,60,348,713
1073406.0,67,2,390,60,348,713
1073421.0,67,2,390,60,348,713
1073438.0,67,2,390,60,348,713
1073455.0,67,2,390,60,348,713
1073472.0,67,2,390,60,348,713
1073490.0,67,2,390,60,348,713
1073506.0,67,2,390,60,348,713
1073523.0,67,2,390,60,348,713
1073539.0,67,2,390,60,348,713
1073555.0,67,2,390,60,348,713
1073572.0,67,2,390,60,348,713
1073590.0,67,2,390,60,348,713
1073605.0,67,2,390,60,348,713
1073621.0,67,2,390,60,348,713
1073638.0,67,2,390,60,348,713
1073656.0,67,2,390,60,348,713
1073671.0,67,2,390,60,348,713
1073688.0,67,2,390,60,348,713
1073704.0,67,2,390,60,348,713
1073722.0,67,2,390,60,348,713
1073739.0,67,2,390,60,348,713
1073756.0,67,2,390,60,348,713
1073772.0,67,2,390,60,348,713
1073787.0,67,2,390,60,348,713
1073807.0,67,2,390,60,348,713
1073821.0,67,2,390,60,348,713
1073838.0,67,2,390,60,348,713
1073855.0,67,2,390,60,348,713
1073873.0,67,2,390,60,348,713
1073889.0,67,2,390,60,348,713
1073908.0,67,2,390,60,348,713
1073924.0,67,2,390,60,348,713
1073943.0,67,2,390,60,348,713
1073960.0,67,2,390,60,348,713
1073974.0,67,2,390,60,348,713
1073993.0,67,2,390,60,348,713
1074009.0,67,2,390,60,348,713
1074026.0,67,2,390,60,348,713
1074041.0,67,2,390,60,348,713
1074059.0,67,2,390,60,348,713
1074076.0,67,2,390,60,348,713
1074093.0,67,2,390,60,348,713
1074107.0,67,2,390,60,348,713
1074127.0,67,2,390,60,348,713
1074143.0,67,2,390,60,348,713
1074157.0,67,2,390,60,348,713
1074175.0,67,2,390,60,348,713
1074192.0,67,2,390,60,348,713
1074210.0,67,2,390,60,348,713
1074226.0,67,2,390,60,348,713
1074242.0,67,2,390,60,348,713
1074260.0,67,2,390,60,348,713
1074274.0,67,2,390,60,348,713
1074292.0,67,2,390,60,348,713
1074308.0,67,2,390,60,348,713
1074326.0,67,2,390,60,348,713
1074343.0,67,2,390,60,348,713
1074360.0,67,2,390,60,348,713
1074374.0,67,2,390,60,348,713
1074393.0,67,2,390,60,348,713
1074409.0,67,2,390,60,348,713
1074424.0,67,2,390,60,348,713
1074442.0,67,2,390,60,348,713
1074459.0,67,2,390,60,348,713
1074477.0,67,2,390,60,348,713
1074493.0,67,2,390,60,348,713
1074510.0,67,2,390,60,348,713
1074524.0,67,2,390,60,348,713
1074541.0,67,2,390,60,348,713
1074558.0,67,2,390,60,348,713
1074575.0,67,2,390,60,348,713
1074593.0,67,2,390,60,348,713
1074610.0,67,2,390,60,348,713
1074625.0,67,2,390,60,348,713
1074643.0,67,2,390,60,348,713
1074659.0,67,2,390,60,348,713
1074674.0,67,2,390,60,348,713
1074691.0,67,2,390,60,348,713
1074709.0,67,2,390,60,348,713
1074726.0,67,2,390,60,348,713
1074743.0,67,2,390,60,348,713
1074760.0,67,2,390,60,348,713
1074774.0,67,2,390,60,348,713
1074793.0,67,2,390,60,348,713
1074808.0,67,2,390,60,348,713
1074825.0,67,2,390,60,348,713
1074842.0,67,2,390,60,348,713
1074858.0,67,2,390,60,348,713
1074877.0,67,2,390,60,348,713
1074893.0,67,2,390,60,348,713
1074910.0,67,2,390,60,348,713
1074925.0,67,2,390,60,348,713
1074942.0,67,2,390,60,348,713
1074959.0,67,2,390,60,348,713
1074976.0,67,2,390,60,348,713
1074994.0,67,2,390,60,348,713
1075008.0,67,2,390,60,348,713
1075025.0,67,2,390,60,348,713
1075043.0,67,2,390,60,348,713
1075058.0,67,2,390,60,348,713
1075075.0,67,2,390,60,348,713
1075093.0,67,2,390,60,348,713
1075109.0,67,2,390,60,348,713
1075127.0,67,2,390,60,348,713
1075143.0,67,2,390,60,348,713
1075158.0,67,2,390,60,348,713
1075175.0,67,2,390,60,348,713
1075191.0,67,2,390,60,348,713
1075208.0,67,2,390,60,348,713
1075226.0,67,2,390,60,348,713
1075243.0,67,2,390,60,348,713
1075258.0,67,2,390,60,348,713
1075275.0,67,2,390,60,348,713
1075293.0,67,2,390,60,348,713
1075307.0,67,2,390,60,348,713
1075325.0,67,2,390,60,348,713
1075341.0,67,2,390,60,348,713
1075359.0,67,2,390,60,348,713
1075376.0,67,2,390,60,348,713
1075393.0,67,2,390,60,348,713
1075418.0,67,2,390,60,348,713
1075434.0,67,2,390,60,348,713
1075452.0,67,2,390,60,348,713
1075469.0,67,2,390,60,348,713
1075486.0,67,2,390,60,348,713
1075501.0,67,2,390,60,348,713
1075518.0,67,2,390,60,348,713
1075535.0,67,2,390,60,348,713
1075551.0,67,2,390,60,348,713
1075568.0,67,2,390,60,348,713
1075585.0,67,2,390,60,348,713
1075601.0,67,2,390,60,348,713
1075618.0,67,2,390,60,348,713
1075634.0,67,2,390,60,348,713
1075651.0,67,2,390,60,348,713
1075668.0,67,2,390,60,348,713
1075684.0,67,2,390,60,348,713
1075701.0,67,2,390,60,348,713
1075719.0,67,2,390,60,348,713
1075736.0,67,2,390,60,348,713
1075751.0,67,2,390,60,348,713
1075770.0,67,2,390,60,348,713
1075787.0,67,2,390,60,348,713
1075801.0,67,2,390,60,348,713
1075819.0,67,2,390,60,348,713
1075835.0,67,2,390,60,348,713
1075852.0,67,2,390,60,348,713
1075870.0,67,2,390,60,348,713
1075885.0,67,2,390,60,348,713
1075901.0,67,2,390,60,348,713
1075918.0,67,2,390,60,348,713
1075935.0,67,2,390,60,348,713
1075951.0,67,2,390,60,348,713
1075968.0,67,2,390,60,348,713
1075986.0,67,2,390,60,348,713
1076001.0,67,2,390,60,348,713
1076018.0,67,2,390,60,348,713
1076035.0,67,2,390,60,348,713
1076051.0,67,2,390,60,348,713
1076068.0,67,2,390,60,348,713
1076085.0,67,2,390,60,348,713
1076102.0,67,2,390,60,348,713
1076119.0,67,2,390,60,348,713
1076134.0,67,2,390,60,348,713
1076152.0,67,2,390,60,348,713
1076168.0,67,2,390,60,348,713
1076185.0,67,2,390,60,348,713
1076201.0,67,2,390,60,348,713
1076218.0,67,2,390,60,348,713
1076235.0,67,2,390,60,348,713
1076251.0,67,2,390,60,348,713
1076270.0,67,2,390,60,348,713
1076285.0,67,2,390,60,348,713
1076302.0,67,2,390,60,348,713
1076319.0,67,2,390,60,348,713
1076335.0,67,2,390,60,348,713
1076352.0,67,2,390,60,348,713
1076370.0,67,2,390,60,348,713
1076385.0,67,2,390,60,348,713
1076402.0,67,2,390,60,348,713
1076419.0,67,2,390,60,348,713
1076435.0,67,2,390,60,348,713
1076452.0,67,2,390,60,348,713
1076469.0,67,2,390,60,348,713
1076485.0,67,2,390,60,348,713
1076503.0,67,2,390,60,348,713
1076519.0,67,2,390,60,348,713
1076536.0,67,2,390,60,348,713
1076552.0,67,2,390,60,348,713
1076569.0,67,2,390,60,348,713
1076589.0,67,2,390,60,348,713
1076607.0,67,2,390,60,348,713
1076622.0,67,2,390,60,348,713
1076641.0,67,2,390,60,348,713
1076655.0,67,2,390,60,348,713
1076672.0,67,2,390,60,348,713
1076689.0,67,2,390,60,348,713
1076706.0,67,2,390,60,348,713
1076723.0,67,2,390,60,348,713
1076741.0,67,2,390,60,348,713
1076755.0,67,2,390,60,348,713
1076772.0,67,2,390,60,348,713
1076789.0,67,2,390,60,348,713
1076806.0,67,2,390,60,348,713
1076824.0,67,2,390,60,348,713
1076839.0,67,2,390,60,348,713
1076857.0,67,2,390,60,348,713
1076874.0,67,2,390,60,348,713
1076889.0,67,2,390,60,348,713
1076905.0,67,2,390,60,348,713
1076922.0,67,2,390,60,348,713
1076939.0,67,2,390,60,348,713
1076956.0,67,2,390,60,348,713
1076973.0,67,2,390,60,348,713
1076990.0,67,2,390,60,348,713
1077008.0,67,2,390,60,348,713
1077022.0,67,2,390,60,348,713
1077039.0,67,2,390,60,348,713
1077055.0,67,2,390,60,348,713
1077073.0,67,2,390,60,348,713
1077089.0,67,2,390,60,348,713
1077106.0,67,2,390,60,348,713
1077124.0,67,2,390,60,348,713
1077138.0,67,2,390,60,348,713
1077157.0,67,2,390,60,348,713
1077173.0,67,2,390,60,348,713
1077189.0,67,2,390,60,348,713
1077206.0,67,2,390,60,348,713
1077222.0,67,2,390,60,348,713
1077240.0,67,2,390,60,348,713
1077257.0,67,2,390,60,348,713
1077272.0,67,2,390,60,348,713
1077289.0,67,2,390,60,348,713
1077307.0,67,2,390,60,348,713
1077322.0,67,2,390,60,348,713
1077339.0,67,2,390,60,348,713
1077356.0,67,2,390,60,348,713
1077373.0,67,2,390,60,348,713
1077391.0,67,2,390,60,348,713
1077406.0,67,2,390,60,348,713
1077423.0,67,2,390,60,348,713
1077439.0,67,2,390,60,348,713
1077457.0,67,2,390,60,348,713
1077472.0,67,2,390,60,348,713
1077490.0,67,2,390,60,348,713
1077507.0,67,2,390,60,348,713
1077525.0,67,2,390,60,348,713
1077539.0,67,2,390,60,348,713
1077555.0,67,2,390,60,348,713
1077573.0,67,2,390,60,348,713
1077589.0,67,2,390,60,348,713
1077606.0,67,2,390,60,348,713
1077623.0,67,2,390,60,348,713
1077640.0,67,2,390,60,348,713
1077658.0,67,2,390,60,348,713
1077673.0,67,2,390,60,348,713
1077688.0,67,2,390,60,348,713
1077706.0,67,2,390,60,348,713
